date,close,ma_fast,ma_slow,atr,signal,position,position_size,daily_return,strategy_return,equity,drawdown,action
2020-10-09,264.5,265.98,276.39,9.878571428571435,-1,-1,0.2995245641838351,0.03847663918335309,-0.011524698582652508,1063765.0017975487,-0.12104471552735152,HOLD
2020-10-12,262.8,264.48,275.915,8.878571428571435,-1,-1,0.2995245641838351,-0.006427221172022657,0.001925110620463204,1065812.8671001862,-0.11935262937430102,HOLD
2020-10-13,259.7,262.78000000000003,275.3,9.114285714285717,-1,-1,0.2995245641838351,-0.011796042617960523,0.003533204524238571,1069578.6019442163,-0.11624112210014748,HOLD
2020-10-14,257.1,262.01,274.59499999999997,8.72857142857143,-1,-1,0.2995245641838351,-0.010011551790527373,0.0029987056868616053,1072785.953380412,-0.11359098932717471,HOLD
2020-10-15,260.2,261.53000000000003,273.995,8.757142857142856,-1,-1,0.2995245641838351,0.012057565149746985,-0.003611536946596164,1068911.547273989,-0.11679228821901555,HOLD
2020-10-16,271.4,262.5,273.7125,9.321428571428573,-1,-1,0.2995245641838351,0.043043812451960095,-0.012892679165484082,1055130.4136387045,-0.12817920188348897,HOLD
2020-10-19,271.6,262.99,273.44500000000005,9.264285714285716,-1,-1,0.2995245641838351,0.0007369196757556207,-0.00022072554471919535,1054897.5194034043,-0.1283716350040507,HOLD
2020-10-20,270.7,263.83000000000004,273.23249999999996,8.442857142857148,-1,-1,0.2995245641838351,-0.003313696612665784,0.0009925335337461695,1055944.540566078,-0.1275065146228278,HOLD
2020-10-21,269.8,264.25,272.875,8.221428571428575,-1,-1,0.2995245641838351,-0.003324713705208593,0.0009958334235886275,1056996.0854330296,-0.1266376564482259,HOLD
2020-10-22,266.7,265.45,272.3225,8.071428571428573,-1,-1,0.2995245641838351,-0.011489992587101594,0.003441535022127101,1060633.7744792986,-0.1236319493558855,HOLD
2020-10-23,265.3,265.53000000000003,271.735,7.792857142857143,-1,-1,0.2995245641838351,-0.005249343832020914,0.0015723074235371671,1062301.4168365668,-0.1222540293641069,HOLD
2020-10-26,255.8,264.83,270.97249999999997,8.085714285714284,-1,-1,0.2995245641838351,-0.035808518658122845,0.010725530945142973,1073695.1635559166,-0.11283973779407697,HOLD
2020-10-27,256.4,264.5,270.165,8.035714285714286,-1,-1,0.2995245641838351,0.0023455824863172214,-0.0007025595719714022,1072940.828741381,-0.1134630207281625,HOLD
2020-10-28,252.0,263.99,269.1325,7.82857142857143,-1,-1,0.2995245641838351,-0.01716068642745705,0.005140047123279527,1078455.795161602,-0.10890617887817544,HOLD
2020-10-29,237.7,261.73999999999995,267.71500000000003,8.10714285714286,-1,-1,0.2995245641838351,-0.056746031746031766,0.016996830427892236,1096786.1254359416,-0.09376040830522514,HOLD
2020-10-30,223.7,256.97,265.935,8.721428571428573,-1,-1,0.2995245641838351,-0.058897770298695806,0.01764132898011649,1116134.8902955845,-0.07777313753333115,HOLD
2020-11-02,221.0,251.91,264.12,9.164285714285716,-1,-1,0.2995245641838351,-0.01206973625391139,0.0036151824912666435,1120169.921608873,-0.07443911912716583,HOLD
2020-11-03,229.3,247.76999999999998,262.40250000000003,9.607142857142861,-1,-1,0.2995245641838351,0.03755656108597294,-0.011249112591519625,1107569.004039061,-0.08485085768641043,HOLD
2020-11-04,238.2,244.60999999999999,260.9875,9.921428571428576,-1,-1,0.2995245641838351,0.03881378107283018,-0.011625680860166247,1094692.7602674908,-0.09549008955440308,HOLD
2020-11-05,234.2,241.35999999999999,259.525,9.292857142857144,-1,-1,0.2995245641838351,-0.016792611251049583,0.005029799566479192,1100198.845438512,-0.0909405859989677,HOLD
2020-11-06,230.7,237.9,258.14750000000004,9.714285714285714,-1,-1,0.2995245641838351,-0.014944491887275868,0.004476242419485164,1105123.6021803324,-0.08687141568818402,HOLD
2020-11-09,237.2,236.04000000000002,256.9675,9.87142857142857,-1,-1,0.2995245641838351,0.028175119202427323,-0.008439140299934648,1095797.3090527635,-0.0945774359230721,HOLD
2020-11-10,248.1,235.20999999999998,256.35749999999996,10.671428571428569,-1,-1,0.2995245641838351,0.04595278246205736,-0.013763987139982312,1080714.768982934,-0.10703966045127666,HOLD
2020-11-11,255.9,235.6,256.02750000000003,10.792857142857141,-1,0,0.0,0.03143893591293834,-0.009566495859818294,1070377.6397210637,-0.11558090252602493,STOP_EXIT
2020-11-12,251.9,237.02000000000004,256.05,11.207142857142857,-1,-1,0.22476736775015935,-0.01563110590074246,-0.00011238368387507968,1070257.3467387743,-0.11568029680228853,OPEN
2020-11-13,248.5,239.5,256.0575,10.942857142857145,-1,-1,0.22476736775015935,-0.01349741961095674,0.0030337794773741262,1073504.2715128192,-0.1129974658352898,HOLD
2020-11-16,260.8,243.48000000000002,256.495,11.571428571428571,-1,-1,0.22476736775015935,0.04949698189134821,-0.011125306331295642,1061561.2076442847,-0.12286564074450768,HOLD
2020-11-17,259.8,246.52999999999997,256.44,11.428571428571427,-1,-1,0.22476736775015935,-0.0038343558282208923,0.0008618380665266921,1062476.1015029806,-0.1221096929642429,HOLD
2020-11-18,259.7,248.68,256.415,10.72142857142857,-1,-1,0.22476736775015935,-0.0003849114703619039,8.651553801008861e-05,1062568.022194525,-0.12203374181201576,HOLD
2020-11-19,260.9,251.35,256.1725,10.1,-1,-1,0.22476736775015935,0.0046207162110125655,-0.0010385862198697843,1061464.4536889994,-0.12294558546928047,HOLD
2020-11-20,260.6,254.33999999999997,255.9375,9.471428571428573,-1,-1,0.22476736775015935,-0.001149865848984133,0.0002584523201419658,1061738.7916398034,-0.12271890872095437,HOLD
2020-11-23,267.9,257.40999999999997,255.69,9.128571428571432,1,1,0.2934741784037557,0.02801227935533368,-0.006555367068457439,1054780.436344102,-0.12846837702275038,REVERSE
2020-11-24,281.4,260.74,255.80749999999998,9.657142857142864,1,1,0.2934741784037557,0.05039193729003366,0.01478873239436621,1070379.301952008,-0.11557952907731206,HOLD
2020-11-25,289.8,264.13,256.4325,10.028571428571437,1,1,0.2934741784037557,0.029850746268656803,0.008760423235933032,1079756.27766009,-0.10783163143350616,HOLD
2020-11-26,288.5,267.79,257.02000000000004,9.89285714285715,1,1,0.2934741784037557,-0.00448585231193932,-0.0013164818216869802,1078334.7981486982,-0.10900615487260801,HOLD
2020-11-27,289.1,271.85,257.705,9.828571428571433,1,1,0.2934741784037557,0.0020797227036395416,0.000610344911758252,1078992.95430592,-0.10846234131282662,HOLD
2020-11-30,281.6,273.92999999999995,258.0775,9.88571428571429,1,1,0.2934741784037557,-0.02594258042199926,-0.007613477475019592,1070778.065752607,-0.11525004319537313,HOLD
2020-12-01,286.7,276.62,258.6875,9.921428571428576,1,1,0.2934741784037557,0.018110795454545414,0.005315050816261189,1076469.30558502,-0.11054755221527168,HOLD
2020-12-02,284.1,279.06000000000006,259.15,9.842857142857143,1,1,0.2934741784037557,-0.009068712940355605,-0.002661433079350369,1073604.3545662307,-0.11291477038231523,HOLD
2020-12-03,286.8,281.65,259.9525,9.928571428571429,1,1,0.2934741784037557,0.009503695881731833,0.0027890893406904067,1076598.73302767,-0.11044061042410469,HOLD
2020-12-04,295.9,285.17999999999995,260.7375,10.450000000000001,1,1,0.2934741784037557,0.031729428172942775,0.009311767864275362,1086623.7705125967,-0.10215723988688741,HOLD
2020-12-07,293.9,287.78000000000003,261.515,10.385714285714288,1,1,0.2934741784037557,-0.006759040216289258,-0.0019836037742734336,1084468.3395001928,-0.1039382041745518,HOLD
2020-12-08,283.6,288.0,262.1125,11.000000000000004,1,1,0.2934741784037557,-0.0350459339911533,-0.010285076684445971,1073314.4994665794,-0.11315426845861898,HOLD
2020-12-09,284.8,287.5,262.805,11.000000000000004,1,1,0.2934741784037557,0.004231311706629048,0.0012417807266731536,1074647.320725676,-0.11205300052165845,HOLD
2020-12-10,282.6,286.90999999999997,263.36499999999995,11.257142857142858,1,1,0.2934741784037557,-0.0077247191011236005,-0.002267005591602047,1072211.0892405906,-0.11406598133452217,HOLD
2020-12-11,288.3,286.83000000000004,263.7875,11.742857142857142,1,1,0.2934741784037557,0.020169851380042347,0.005919330562283787,1078557.861110352,-0.1088218450216688,HOLD
2020-12-14,304.9,289.15999999999997,264.62,11.71428571428571,1,1,0.2934741784037557,0.05757891085674638,0.016897923557066735,1096783.249399268,-0.09376278468311716,HOLD
2020-12-15,300.5,290.53999999999996,265.365,11.764285714285709,1,1,0.2934741784037557,-0.01443096097080998,-0.004235114414485124,1092138.2468501714,-0.09760080297664864,HOLD
2020-12-16,301.8,292.31,266.16499999999996,11.407142857142853,1,1,0.2934741784037557,0.004326123128119752,0.0012696054306984299,1093524.8314994457,-0.09645511205544988,HOLD
2020-12-17,314.7,295.1,267.365,11.88571428571428,1,1,0.2934741784037557,0.04274353876739556,0.012544124921830494,1107242.1435908985,-0.08512093210859206,HOLD
2020-12-18,315.4,297.05,268.61749999999995,11.328571428571422,1,1,0.2934741784037557,0.0022243406418811507,0.0006527865423661533,1107964.9363613753,-0.08452371136518011,HOLD
2020-12-21,308.8,298.54,269.9425,11.80714285714285,1,1,0.2934741784037557,-0.020925808497146425,-0.006141184456134378,1101160.7193162509,-0.09014582011890382,HOLD
2020-12-22,295.2,299.7,270.9125,12.278571428571423,1,1,0.2934741784037557,-0.04404145077720212,-0.01292502858254884,1086928.1855451083,-0.10190571139981852,HOLD
2020-12-23,291.4,300.36,271.8975,12.72142857142857,1,1,0.2934741784037557,-0.01287262872628725,-0.003777784139343735,1082822.0054851503,-0.10529851775892751,HOLD
2020-12-24,307.2,302.82,273.635,12.5,1,1,0.2934741784037557,0.05422100205902547,0.015912464031500848,1100052.3716999504,-0.09106161260383594,HOLD
2020-12-25,309.6,304.95,275.7825,12.607142857142852,1,1,0.2934741784037557,0.007812500000000222,0.0022927670187794067,1102574.535496714,-0.08897762864711156,HOLD
2020-12-28,306.6,305.12,277.9225,12.18571428571428,1,1,0.2934741784037557,-0.009689922480620172,-0.0028437420387960877,1099439.097939216,-0.09156834126281133,HOLD
2020-12-29,305.0,305.57000000000005,279.815,12.47142857142856,1,1,0.2934741784037557,-0.005218525766471083,-0.0015315025617939305,1097755.3041441857,-0.09295960667538206,HOLD
2020-12-30,305.1,305.9,281.4875,12.514285714285705,1,1,0.2934741784037557,0.0003278688524590567,9.622104209960387e-05,1097860.931303521,-0.09287233030350994,HOLD
2020-12-31,301.7,304.6,283.175,11.93571428571428,1,1,0.2934741784037557,-0.011143887250082085,-0.0032704431549419287,1094270.4395356611,-0.09583903978152719,HOLD
2021-01-04,320.1,305.07000000000005,285.40999999999997,12.121428571428563,1,1,0.2934741784037557,0.06098773616175013,0.01789832576277464,1113856.048335045,-0.07965607237355377,HOLD
2021-01-05,311.1,305.3,287.25750000000005,11.971428571428564,1,1,0.2934741784037557,-0.028116213683224034,-0.008251382710508608,1104665.1957958178,-0.08725018234569226,HOLD
2021-01-06,323.7,308.15,289.1475,12.735714285714279,1,1,0.2934741784037557,0.04050144648023135,0.01188612872994958,1117795.3885165418,-0.07640112051481518,HOLD
2021-01-07,335.3,312.54,291.13250000000005,12.899999999999993,1,1,0.2934741784037557,0.03583565029348179,0.010516838027443876,1129551.061565394,-0.06668778069694081,HOLD
2021-01-08,336.5,315.47,293.24750000000006,13.085714285714277,1,1,0.2934741784037557,0.00357888458097233,0.0010503102120027242,1130737.4405803347,-0.06570751334201985,HOLD
2021-01-11,325.7,317.08000000000004,295.1775,14.242857142857137,1,1,0.2934741784037557,-0.032095096582466565,-0.009419082100328564,1120086.931793593,-0.07450769097957155,HOLD
2021-01-12,336.9,320.11,297.08,14.278571428571423,1,1,0.2934741784037557,0.03438747313478663,0.010091835425612728,1131390.6647716337,-0.06516777490926695,HOLD
2021-01-13,342.4,323.85,299.14500000000004,13.999999999999991,1,1,0.2934741784037557,0.016325319085782164,0.004791059605879073,1136811.2248840898,-0.06068893799736064,HOLD
2021-01-14,342.4,327.58000000000004,301.2125,13.47142857142856,1,1,0.2934741784037557,0.0,0.0,1136811.2248840898,-0.06068893799736064,HOLD
2021-01-15,339.4,331.35,303.175,13.778571428571423,1,1,0.2934741784037557,-0.008761682242990676,-0.0025713274976964643,1133888.1109218553,-0.06310421435997848,HOLD
2021-01-18,333.0,332.64,304.985,14.021428571428563,1,1,0.2934741784037557,-0.018856806128461967,-0.0055339856858692815,1127613.1903466363,-0.06828898222686164,HOLD
2021-01-19,334.3,334.96,306.645,13.71428571428571,1,1,0.2934741784037557,0.003903903903903938,0.0011456949907654227,1128905.0911303374,-0.06722152558095806,HOLD
2021-01-20,342.7,336.86,308.1775,13.764285714285709,1,1,0.2934741784037557,0.025127131319174323,0.007374164219537963,1137229.822660605,-0.060343063930141994,HOLD
2021-01-21,340.0,337.33,309.4325,13.821428571428568,1,1,0.2934741784037557,-0.007878611030055382,-0.002312168899008271,1134600.3552336243,-0.06251570947346019,HOLD
2021-01-22,332.3,336.90999999999997,310.5275,13.099999999999998,1,1,0.2934741784037557,-0.022647058823529354,-0.006646326981496804,1127059.4302794193,-0.06874653660831609,HOLD
2021-01-25,332.1,337.55,311.6025,13.099999999999994,1,1,0.2934741784037557,-0.0006018657839301778,-0.00017663206644824128,1126860.355443239,-0.0689110258319422,HOLD
2021-01-26,328.0,336.65999999999997,312.7625,12.335714285714285,1,1,0.2934741784037557,-0.012345679012345734,-0.0036231380049846548,1122777.584863122,-0.07228448968027257,HOLD
2021-01-27,335.0,335.91999999999996,313.96999999999997,11.657142857142857,1,1,0.2934741784037557,0.021341463414634054,0.00626316844154354,1129809.7299995092,-0.06647405117330774,HOLD
2021-01-28,333.3,335.01000000000005,315.2,11.635714285714288,1,1,0.2934741784037557,-0.0050746268656716165,-0.0014892719501086037,1128127.1360596612,-0.06786432518359375,HOLD
2021-01-29,335.0,334.57000000000005,316.40500000000003,9.87142857142857,1,1,0.2934741784037557,0.005100510051005092,0.0014968679966588174,1129815.793465791,-0.06646904112341734,HOLD
2021-02-01,336.3,334.9,317.415,9.485714285714286,1,1,0.2934741784037557,0.00388059701492538,0.0011388550206712928,1131102.4898546133,-0.06540588470394859,HOLD
2021-02-02,346.8,336.15,318.7375,9.614285714285716,1,1,0.2934741784037557,0.031222123104371002,0.009162886926076199,1141466.6540709545,-0.056842304503714525,HOLD
2021-02-03,347.1,336.59000000000003,320.325,9.478571428571428,1,1,0.2934741784037557,0.0008650519031141446,0.0002538703965430289,1141756.4386630643,-0.0566028646855562,HOLD
2021-02-04,357.5,338.34000000000003,322.1425,9.499999999999996,1,1,0.2934741784037557,0.029962546816479252,0.008793233809850315,1151796.1699821306,-0.04830735309919332,HOLD
2021-02-05,358.1,340.91999999999996,324.03000000000003,9.242857142857142,1,1,0.2934741784037557,0.0016783216783218258,0.0004925440756427102,1152363.4803620032,-0.047838602524129636,HOLD
2021-02-08,362.1,343.92,325.875,9.421428571428565,1,1,0.2934741784037557,0.01117006422786937,0.0032781254219911454,1156141.072382352,-0.04471729804122537,HOLD
2021-02-09,376.0,348.72,327.65250000000003,9.949999999999998,1,1,0.2934741784037557,0.038387185860259576,0.011265647831571949,1169165.7505474277,-0.03395541954136527,HOLD
2021-02-10,371.2,352.34000000000003,329.41999999999996,10.099999999999994,1,1,0.2934741784037557,-0.012765957446808529,-0.00374647887323944,1164785.4957636867,-0.037574685152660825,HOLD
2021-02-18,399.0,358.90999999999997,331.85,11.83571428571428,1,1,0.2934741784037557,0.07489224137931028,0.02197893900760884,1190386.2451320242,-0.01642159785825248,HOLD
2021-02-19,388.4,364.25,333.6925,12.435714285714283,1,1,0.2934741784037557,-0.02656641604010035,-0.007796557120500807,1181105.3307763939,-0.02409012305304159,HOLD
2021-02-22,392.2,369.84000000000003,335.6125,12.88571428571428,1,1,0.2934741784037557,0.009783728115345003,0.0028712715703766,1184496.6049342726,-0.02128802076811387,HOLD
2021-02-23,412.9,376.45,338.215,14.421428571428565,1,1,0.2934741784037557,0.052779194288628206,0.01548933068066736,1202843.6645382273,-0.006128427280660764,HOLD
2021-02-24,405.8,382.32000000000005,340.98,14.585714285714277,1,1,0.2934741784037557,-0.017195446839428308,-0.0050464196334866806,1196773.6106534863,-0.01114392029839606,HOLD
2021-02-25,417.8,388.35,344.14,15.17857142857142,1,1,0.2934741784037557,0.029571217348447476,0.00867838871573451,1207159.6772514703,-0.0025622428548283116,HOLD
2021-02-26,405.9,393.13,346.60749999999996,15.678571428571416,1,1,0.2934741784037557,-0.028482527525131696,-0.008358886364300383,1197069.1666857598,-0.010899711722267336,HOLD
2021-03-01,409.0,397.82,349.0925,15.921428571428558,1,1,0.2934741784037557,0.007637349100763746,0.0022413647525293032,1199752.2353223087,-0.008682777199405245,HOLD
2021-03-02,387.1,398.92999999999995,351.10499999999996,17.042857142857134,1,1,0.2934741784037557,-0.05354523227383856,-0.015714143049003038,1180899.1570730926,-0.02426047784543428,HOLD
2021-03-03,392.8,401.09000000000003,353.3,16.942857142857132,1,1,0.2934741784037557,0.01472487729268912,0.004321371265568058,1186002.2607580018,-0.020043945111716477,HOLD
2021-03-04,399.4,401.13,355.6575,17.185714285714276,1,1,0.2934741784037557,0.016802443991853266,0.004931083445684259,1191850.5368725697,-0.01521170003195882,HOLD
2021-03-05,423.6,404.65,358.70500000000004,18.50714285714285,1,1,0.2934741784037557,0.06059088632949439,0.01778186058430372,1213043.8569565653,0.0,HOLD
2021-03-08,441.4,409.57000000000005,361.7375,18.79999999999999,1,1,0.2934741784037557,0.04202077431539175,0.012332012218099235,1228003.1286216439,0.0,HOLD
2021-03-09,422.7,410.55,364.5275,19.635714285714275,1,1,0.2934741784037557,-0.04236520163117352,-0.012433092741618102,1212735.2518364938,-0.01243309274161808,HOLD
2021-03-10,412.0,411.16999999999996,366.735,18.77142857142856,1,1,0.2934741784037557,-0.025313461083510735,-0.007428847194038757,1203726.0269637764,-0.01976957638953003,HOLD
2021-03-11,416.2,411.01000000000005,368.7575,18.08571428571428,1,1,0.2934741784037557,0.010194174757281571,0.002991727061397515,1207327.2466931525,-0.016836994504809466,HOLD
2021-03-12,418.8,412.3,370.81499999999994,17.93571428571428,1,1,0.2934741784037557,0.006246996636232627,0.0018333322053093958,1209540.6786168625,-0.01503453010376632,HOLD
2021-03-15,428.1,414.21000000000004,373.375,16.964285714285705,1,1,0.2934741784037557,0.02220630372492849,0.006516976741057648,1217423.2270867715,-0.008615533045707835,HOLD
2021-03-16,416.0,417.1,375.3525,17.02857142857142,1,1,0.2934741784037557,-0.028264424199953342,-0.008294878670136539,1207324.8491278805,-0.01683894691455179,HOLD
2021-03-17,420.9,419.91,377.31499999999994,16.71428571428571,1,1,0.2934741784037557,0.011778846153846168,0.003456787197544242,1211498.3142096228,-0.013440368373121903,HOLD
2021-03-18,411.5,421.12,379.04249999999996,16.457142857142856,1,1,0.2934741784037557,-0.02233309574720832,-0.006554186925624373,1203557.9277982141,-0.019906464612079566,HOLD
2021-03-19,379.5,416.71000000000004,380.04499999999996,17.571428571428573,1,0,0.0,-0.07776427703523692,-0.022968544401280083,1175917.984575567,-0.0424145043543489,STOP_EXIT
2021-03-22,390.1,411.58000000000004,381.47249999999997,17.04285714285714,1,1,0.22889354568315176,0.027931488801054005,-0.00011444677284157589,1175783.404557106,-0.04252409692404546,OPEN
2021-03-23,390.8,408.39,382.88500000000005,16.742857142857137,1,1,0.22889354568315176,0.0017944116893104933,0.00041072925398157295,1176266.3331977038,-0.0421308335606696,HOLD
2021-03-24,378.1,405.0,383.77,17.15,1,1,0.22889354568315176,-0.032497441146366435,-0.007438454529621361,1167516.7295634884,-0.04925589980055478,HOLD
2021-03-25,383.2,401.7,384.85,16.378571428571426,1,1,0.22889354568315176,0.013488495107114362,0.0030874294709972504,1171121.3551222251,-0.046320544446222134,HOLD
2021-03-26,384.3,398.25,386.15,15.742857142857142,1,1,0.22889354568315176,0.002870563674321591,0.0006570534975247251,1171890.8445046342,-0.04569392602443301,HOLD
2021-03-29,388.0,394.24,387.5475,15.171428571428569,1,1,0.22889354568315176,0.00962789487379645,0.0022037629951279104,1174473.4141820827,-0.043590861612579856,HOLD
2021-03-30,398.6,392.5,389.3125,14.649999999999997,1,1,0.22889354568315176,0.027319587628866104,0.006253277278972731,1181817.7220977452,-0.03761017007809986,HOLD
2021-03-31,399.7,390.38,390.93,14.499999999999996,-1,-1,0.27565517241379317,0.0027596588058202975,0.00037939372989146785,1182265.9080044017,-0.03724519877125987,REVERSE
2021-04-01,392.8,388.51,392.41749999999996,14.992857142857137,-1,-1,0.27565517241379317,-0.017262947210407775,0.004758620689655165,1187891.8630149055,-0.03266381385506789,HOLD
2021-04-02,408.8,391.44,394.2625,15.407142857142853,-1,-1,0.27565517241379317,0.04073319755600813,-0.011228316595266519,1174553.8370960332,-0.0435253708071609,HOLD
2021-04-06,388.1,391.24,395.5575,16.242857142857137,-1,-1,0.27565517241379317,-0.050636007827788654,0.013958077468115261,1190948.3505446916,-0.030174823836600417,HOLD
2021-04-07,386.0,390.76,396.5375,16.10714285714285,-1,-1,0.27565517241379317,-0.005410976552434943,0.0014915636744884464,1192724.725842556,-0.02872826783323079,HOLD
2021-04-08,383.5,391.3,397.4475,15.821428571428564,-1,-1,0.27565517241379317,-0.006476683937823857,0.0017853314275504803,1194854.1347800193,-0.02699422588510192,HOLD
2021-04-09,386.6,391.64000000000004,398.175,14.049999999999992,-1,-1,0.27565517241379317,0.008083441981747042,-0.0022282425931753748,1192191.7099042707,-0.02916231879439035,HOLD
2021-04-12,382.4,391.45,398.78249999999997,13.699999999999992,-1,-1,0.27565517241379317,-0.010863942058975784,0.002994701821360429,1195761.968589332,-0.026254949422238494,HOLD
2021-04-13,392.8,391.93,399.55,14.078571428571426,-1,-1,0.27565517241379317,0.027196652719665426,-0.00749689799451743,1186797.4630850942,-0.03355501673908634,HOLD
2021-04-14,397.8,391.85,400.09499999999997,13.392857142857139,-1,-1,0.27565517241379317,0.01272912423625261,-0.003508848936020806,1182633.170069476,-0.036946126190324,HOLD
2021-04-15,411.0,392.98,401.09000000000003,13.22142857142857,-1,-1,0.27565517241379317,0.03318250377073895,-0.009146928798044386,1171815.708668645,-0.04575511140274191,HOLD
2021-04-16,412.8,394.98,401.43500000000006,12.84285714285714,-1,-1,0.27565517241379317,0.004379562043795637,-0.0012072489302793908,1170401.0354078703,-0.04690712252372542,HOLD
2021-04-19,412.3,395.33000000000004,402.03249999999997,12.528571428571427,-1,-1,0.27565517241379317,-0.001211240310077466,0.0003338846565089402,1170791.814355555,-0.04658889943570821,HOLD
2021-04-20,414.3,397.95,402.585,12.057142857142859,-1,-1,0.27565517241379317,0.004850836769342726,-0.0013371582460043364,1169226.2804266352,-0.047863760950659806,HOLD
2021-04-21,402.5,399.6,402.325,12.457142857142856,-1,-1,0.27565517241379317,-0.028481776490465904,0.0078511490091305,1178406.050179656,-0.04038839746089051,HOLD
2021-04-22,395.2,400.77000000000004,402.06,12.142857142857142,-1,-1,0.27565517241379317,-0.0181366459627329,0.004999460269865063,1184297.4444092978,-0.035590857379494634,HOLD
2021-04-23,399.0,402.01000000000005,401.59000000000003,11.042857142857144,1,1,0.3613195342820181,0.009615384615384581,-0.0029690178573266767,1180782.243885518,-0.038453391229652856,REVERSE
2021-04-26,396.5,403.42,401.355,10.035714285714286,1,1,0.3613195342820181,-0.006265664160400974,-0.0022639068564036116,1178109.062867666,-0.04063024318999975,HOLD
2021-04-27,402.4,404.38,401.19,10.271428571428576,1,1,0.3613195342820181,0.014880201765447687,0.005376507571914021,1184443.1751647145,-0.03547218442824551,HOLD
2021-04-28,408.1,405.40999999999997,401.71500000000003,10.15714285714286,1,1,0.3613195342820181,0.014165009940358075,0.005118094794750336,1190505.2676142023,-0.030535639635975942,HOLD
2021-04-29,414.9,405.8,402.2675,10.242857142857146,1,1,0.3613195342820181,0.016662582700318396,0.0060205166212146536,1197672.7243655173,-0.024698963340729074,HOLD
2021-04-30,420.1,406.53000000000003,402.78499999999997,10.057142857142862,1,1,0.3613195342820181,0.012533140515787133,0.004528468494255299,1203096.3475642353,-0.020282343323803076,HOLD
2021-05-06,428.3,408.13,402.9025,10.035714285714286,1,1,0.3613195342820181,0.019519162104260968,0.007052654561086788,1211581.370507311,-0.013372733123868441,HOLD
2021-05-07,425.7,409.27000000000004,402.51,10.021428571428572,1,1,0.3613195342820181,-0.006070511323838512,-0.002193394324383048,1208923.8948057122,-0.01553679577131617,HOLD
2021-05-10,428.3,411.85,402.65,9.935714285714287,1,1,0.3613195342820181,0.006107587502936385,0.002206790672147648,1211591.7367801059,-0.01336429155515162,HOLD
2021-05-11,418.6,414.18999999999994,402.815,10.285714285714286,1,1,0.3613195342820181,-0.022647676862012633,-0.008183048056352041,1201677.223373355,-0.02143797897146882,HOLD
2021-05-12,425.8,416.87,403.055,10.521428571428572,1,1,0.3613195342820181,0.017200191113234453,0.006214765042595579,1209145.3649736592,-0.015356445931169027,HOLD
2021-05-13,423.8,419.6,403.18,10.842857142857143,1,1,0.3613195342820181,-0.004697040864255486,-0.0016971326175764,1207093.284935371,-0.01702751662346569,HOLD
2021-05-14,414.3,420.7900000000001,402.83500000000004,10.757142857142858,1,1,0.3613195342820181,-0.02241623407267579,-0.008099423255495921,1197316.5255118124,-0.024989026814838167,HOLD
2021-05-17,427.1,422.68999999999994,403.1125,11.12142857142857,1,1,0.3613195342820181,0.03089548636253925,0.011163142743929122,1210682.340795766,-0.014104840144274933,HOLD
2021-05-18,436.6,424.86,403.505,11.678571428571429,1,1,0.3613195342820181,0.022243034418168994,0.00803684283699172,1220412.4044942628,-0.0061813556907637235,HOLD
2021-05-19,421.2,424.96999999999997,403.74750000000006,12.142857142857148,1,1,0.3613195342820181,-0.03527256069628959,-0.01274466520371757,1204858.6569885195,-0.018847241585697394,HOLD
2021-05-20,411.0,423.24000000000007,404.535,12.321428571428571,1,1,0.3613195342820181,-0.024216524216524205,-0.008749903251843738,1194316.2603077234,-0.027432233297102315,HOLD
2021-05-21,400.2,420.68999999999994,404.7875,12.557142857142859,1,1,0.3613195342820181,-0.026277372262773713,-0.009494527908140617,1182976.7912430856,-0.036666305100620966,HOLD
2021-05-24,414.0,419.26000000000005,405.36749999999995,13.071428571428575,1,1,0.3613195342820181,0.034482758620689724,0.012459294285586855,1197715.8472182024,-0.02466384710064784,HOLD
